artigoEmPeriodico	 	2026		http://dx.doi.org/10.1016/j.imbio.2026.153182	Blue light-emitting diode phototherapy reduces cerebral parasitic load and inflammation in murine congenital toxoplasmosis model	IMMUNOBIOLOGY	MIRANDA, D. N. ; CARLOS, N. ; DANTAS-VIEIRA, G. C. F. ; BURLE, M. M. C. ; DUARTE JUNIOR, L. A. ; CASTRO, M. L. C. ; SANTOS, T. R. ; COSTA, G. P. ; AZEVEDO, C. S. ; COSTA, D. C. ; RABELO, E. M. L. ; MARTINS-DUARTE, E. S. ; Bianchi, RF ; TALVANI, ANDRÉ		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.1016/j.msea.2026.150548	Impact of active cooling and CTWD on phase stability and fracture behavior of WAAM-fabricated maraging steel 250	MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING	NUNES, THAISSA SAMPAIO ; GARCIA, JULIANNA MAGALHÃES ; LIMA, RENAN DE MELO CORREIA ; FERNANDES, DIANDRO BAILONI ; GODEFROID, LEONARDO BARBOSA ; VILARINHO, LOURIEL OLIVEIRA ; BRANDAO, LUIZ PAULO		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.1016/j.jallcom.2026.190633	Boosting the densification limit of Cu2O: Liquid-phase-assisted sintering, defect engineering, and tailored optoelectronic properties	JOURNAL OF ALLOYS AND COMPOUNDS	PIMENTA, VINÍCIUS J. ; DE CARVALHO, HUGO B.		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.4322/2176-1523.20263338	Effects of thermal properties on weld pool geometry predictions and HAZ thermal cycles in SAW simulations of API 5L X80 steel heavy plates	TECNOLOGIA EM METALURGIA, MATERIAIS E MINERAÇÃO	REIS, VICTOR TOMASSONI DE PAIVA ; FARIA, GEOVANE DE ASSIS ; OLIVEIRA, DAYNARA FAUSTINA MOREIRA DE ; FARIA, GERALDO LÚCIO DE ; PORCARO, RODRIGO RANGEL		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.20396/rbi.v25i00.8680646	Sistemas nacionales de innovación representados como un universo en movimiento y en expansión	Revista Brasileira de Inovação	RIBEIRO, L. C. ; BERNARDES, AMERICO T. ; ALBUQUERQUE, E. M.		
artigoEmPeriodico	 	2026			AGS-LET COMO ESTRATÉGIA SUSTENTÁVEL PARA GESTÃO DE RESÍDUOS SIDERÚRGICOS E DE SANEAMENTO	REVISTA OWL	Silva, A.P.O. ; Assis, P.S.		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.54899/dcs.v23i90.5713	Estudo para viabilidade de aplicação de Blend de agregado siderúrgico e lama da ETA em aterros	Revista de Derecho y Câmbio Social	SILVA, ANA PAULA DE OLIVEIRA DA ; ASSIS, PAULO SANTOS ; PARK, VINICIUS NOVAES ; ARAÚJO, BRAIN SOARES LEITE		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.1016/j.jmrt.2025.12.134	Influence of build orientation and thermal treatment on the fracture toughness of LPBF-manufactured 18Ni300 maraging steel	Journal of Materials Research and Technology-JMR&T	SILVA, BRUNO CAETANO DOS SANTOS ; SEIXAS, LUÃ FONSECA ; CALLEGARI, BRUNA ; BATALHA, RODOLFO LISBOA ; REIS, LUIS ; PAULA, ANDERSAN DOS SANTOS ; GODEFROID, LEONARDO BARBOSA ; BATALHA, GILMAR FERREIRA ; COELHO, RODRIGO SANTIAGO		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.1039/d5tc02919h	A columnar molecular glass at high temperature	Journal of Materials Chemistry C	SILVA, FABRÍCIA NUNES DA ; SANTOS, ARTHUR FELIPE ZITO ; MANHABOSCO, TAISE MATTE ; POSTACCHINI, BRUNA BUENO ; Cazati, Thiago ; FRANCA, LARISSA GOMES ; MONKMAN, ANDREW P ; FARIAS, GILIANDRO ; AMIL, FEIK ; BECHTOLD, IVAN H ; BOCK, HARALD ; VIEIRA, ANDRÉ ALEXANDRE		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.5281/zenodo.20672332	Otimização do potencial metanogênico de dejetos bovinos via adição de sacarose e dejetos suínos sob manejo estruturado	Revista de Derecho y Câmbio Social	SILVA, Magno Fernandes Reis ; Assis, P.Santos ; Moreira, Júlio César		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.5281/zenodo.20438608	ESTUDO DE CASO: ANÁLISE DE PARÂMETROS OPERACIONAIS E BALANÇO DE MASSA NA GERAÇÃO DE BIOGÁS A PARTIR DE DEJETOS BOVINOS E SUÍNOS.	Revista OWL	SILVA, Magno Fernandes Reis ; Matos, R.B ; Park, V.N. ; Assis, P.S.		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.1039/D5CP04922A	Charge density waves and competition between electron-lattice and spin-lattice couplings in semihydrogenated transition metal dichalcogenides	PHYSICAL CHEMISTRY CHEMICAL PHYSICS	SILVA, WELESSON HENRIQUE NATANAEL ; LEME, NATALIA P. ; Matos, Matheus J. S. ; NUNES, RICARDO W. ; Mazzoni, Mario S. C.		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.1002/sia.70106	Surface Modification of AZ31 Magnesium Alloy and Its Effect on Hydroxyapatite Coatings Adhesion	SURFACE AND INTERFACE ANALYSIS	TELES, JULIANA MARIA SILVA ; DA SILVA CARNEIRO, LARISSA ; BATISTA, RONALDO JUNIO CAMPOS ; OLIVEIRA, MICHELLE ; DE ANDRADE, ANTONIO MARCOS HELGUEIRA ; DE SOUSA, EDESIA M. B. ; MANHABOSCO, SARA MATTE ; BARBOZA, ANA PAULA MOREIRA ; DE OLIVEIRA, ALAN BARROS ; MANHABOSCO, TAÍSE MATTE		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.1038/s41598-026-38096-4	Machine learning interatomic potential for the structural properties of iron oxides	Scientific Reports	TORRES, ALBERTO ; DE OLIVEIRA, ALAN B. ; BARBOSA, MATHEUS DOS S. ; LELOVSKY, LEONARDO V. ; RESENDE, VALDIRENE GONZAGA DE ; DUTRA, FLAVIO DE CASTRO ; PIMENTA, FELIPE VIANA ; PARREIRA, FABRÍCIO VILELA ; DE MELO SOUZA, AMAURY ; Matos, Matheus J. S. ; ROCHA, ALEXANDRE REILY		
artigoEmPeriodico	 	2026		http://dx.doi.org/10.1021/acs.jpcc.5c07504	Fluorescence Quenching Driven by PES-Guided Self-Assembly of Ethoxy-Dibenzalacetone and Fullerene-Based Quenchers: A Theoretical and Experimental Study	Journal of Physical Chemistry C	VASCONCELOS, VITÓRIA M. R. ; POSTACCHINI, BRUNA B. ; Cazati, Thiago ; DOS SANTOS, HÉLCIO S. ; CHAVES, ANDREY ; FREIRE, VALDER N. ; PESSOA, CLÁUDIA ; DA COSTA, RONER F. ; VASCONCELOS, IGOR F. ; BEZERRA, EVELINE M.		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.1016/j.diamond.2025.111963	XANES simulations of diamond-like bidimensional materials	DIAMOND AND RELATED MATERIALS	ALBUQUERQUE, MARCELO ; MIWA, ROBERTO H. ; MATOS, MATHEUS J.S. ; VENEZUELA, PEDRO		
